experiment,family,condition,n,mean_normalized_utility,ci95_low,ci95_high,mean_delta_rmse,delta_rmse_ci95_low,delta_rmse_ci95_high,beneficial_rate,neutral_rate,harmful_rate,catastrophic_harm_rate,fields,b_norm,knowledge_subset,observability,method,architecture,distance
exposure_oracle,emergent_curvature,,250,1.0,1.0,1.0,0.09925351127891525,0.09564299780199363,0.10270718104627456,1.0,0.0,0.0,0.0,,,,0.5333333333,full_information_oracle,,
exposure_oracle,emergent_curvature,,250,1.0,1.0,1.0,0.106111612413063,0.10245707114521914,0.10988169903873617,1.0,0.0,0.0,0.0,,,,0.6,full_information_oracle,,
exposure_oracle,emergent_curvature,,250,1.0,1.0,1.0,0.10672037849326901,0.10281762471776638,0.11049115478880546,1.0,0.0,0.0,0.0,,,,0.7,full_information_oracle,,
exposure_oracle,emergent_curvature,,250,1.0,1.0,1.0,0.11305310669298665,0.10885353935485322,0.11742474775119621,1.0,0.0,0.0,0.0,,,,0.8,full_information_oracle,,
exposure_oracle,emergent_curvature,,250,1.0,1.0,1.0,0.11733620979259242,0.11210867271541071,0.12272593940742789,1.0,0.0,0.0,0.0,,,,0.9,full_information_oracle,,
exposure_oracle,regime_change,,250,1.0,1.0,1.0,0.13942939770954133,0.1335901259866676,0.14570021283125184,1.0,0.0,0.0,0.0,,,,0.5333333333,full_information_oracle,,
exposure_oracle,regime_change,,250,1.0,1.0,1.0,0.15359945989506896,0.14771432028100961,0.1595397357330381,1.0,0.0,0.0,0.0,,,,0.6,full_information_oracle,,
exposure_oracle,regime_change,,250,1.0,1.0,1.0,0.17605981414709054,0.1689152535046958,0.18322583783543345,1.0,0.0,0.0,0.0,,,,0.7,full_information_oracle,,
exposure_oracle,regime_change,,250,1.0,1.0,1.0,0.1801592938303567,0.17254287108528266,0.18777513741149782,1.0,0.0,0.0,0.0,,,,0.8,full_information_oracle,,
exposure_oracle,regime_change,,250,1.0,1.0,1.0,0.1815516445801052,0.17313269568054085,0.19022165604928437,1.0,0.0,0.0,0.0,,,,0.9,full_information_oracle,,
E6_distance_residual,asymptotic_bound,,450,-3.172478328824502,-5.025086511130959,-1.8331193046018621,-0.002387271186545447,-0.0030141338175480184,-0.0017984482191406657,0.32,0.03777777777777778,0.6422222222222222,0.28,,,,,decay,nn,0.05
E6_distance_residual,asymptotic_bound,,450,-0.8887301566767869,-1.6695619619851394,-0.3469187290096645,-0.0006514633936809357,-0.0010146600582940336,-0.000323102662544084,0.08222222222222222,0.7088888888888889,0.2088888888888889,0.08444444444444445,,,,,evidence,nn,0.05
E6_distance_residual,asymptotic_bound,,450,-3.541906472669636,-5.6666122222762105,-2.0053240641198826,-0.0027452109452825112,-0.0034336058881758885,-0.0021155722019351054,0.31777777777777777,0.03111111111111111,0.6511111111111111,0.29777777777777775,,,,,fixed,nn,0.05
E6_distance_residual,asymptotic_bound,,450,-8.930283491298937,-23.46177790196172,-1.4114297803657276,-0.003100535475105099,-0.003901334369502037,-0.002384367824205748,0.31555555555555553,0.03777777777777778,0.6466666666666666,0.2733333333333333,,,,,decay,nn,0.1
E6_distance_residual,asymptotic_bound,,450,-0.6151791442091816,-0.9841646548497799,-0.3198680038352595,-0.0008494912497640034,-0.0012831025935282144,-0.00046295248663280527,0.08444444444444445,0.7066666666666667,0.2088888888888889,0.08666666666666667,,,,,evidence,nn,0.1
E6_distance_residual,asymptotic_bound,,450,-10.988774400690456,-28.832834279544628,-1.8002924627599173,-0.0040461279858989545,-0.004970947698816754,-0.003154136478325754,0.29555555555555557,0.03111111111111111,0.6733333333333333,0.32222222222222224,,,,,fixed,nn,0.1
E6_distance_residual,asymptotic_bound,,450,-2.4071228434333576,-3.595239923987639,-1.5091473109471774,-0.004398326281083939,-0.005521685960005334,-0.003352453733524097,0.30444444444444446,0.042222222222222223,0.6533333333333333,0.31333333333333335,,,,,decay,nn,0.2
E6_distance_residual,asymptotic_bound,,450,-0.5232070483455276,-0.7679433403897505,-0.3138038904756279,-0.0011650722792130633,-0.0017708615096706283,-0.000640042528048211,0.08888888888888889,0.7044444444444444,0.20666666666666667,0.09777777777777778,,,,,evidence,nn,0.2
E6_distance_residual,asymptotic_bound,,450,-3.780155155123574,-5.735802985534568,-2.4482375186369145,-0.007299114116888147,-0.008949444725241812,-0.00573490202611286,0.27555555555555555,0.028888888888888888,0.6955555555555556,0.4088888888888889,,,,,fixed,nn,0.2
E6_distance_residual,asymptotic_bound,,450,-2.397505924523882,-3.21539482696472,-1.707210482711937,-0.005284267309791206,-0.006697703574749141,-0.004001807748268646,0.30444444444444446,0.03777777777777778,0.6577777777777778,0.30666666666666664,,,,,decay,nn,0.3
E6_distance_residual,asymptotic_bound,,450,-0.8124710275051001,-1.3369070967014574,-0.4146693007348302,-0.001433070684572071,-0.002206317935405825,-0.000775639513310114,0.08444444444444445,0.7066666666666667,0.2088888888888889,0.1,,,,,evidence,nn,0.3
E6_distance_residual,asymptotic_bound,,450,-4.697819134299724,-6.191447205862474,-3.3930539563031012,-0.01113259636198547,-0.013712446507430033,-0.008774726184423553,0.2644444444444444,0.03111111111111111,0.7044444444444444,0.43333333333333335,,,,,fixed,nn,0.3
E6_distance_residual,asymptotic_bound,,450,-5.214424572463348,-10.300478437970336,-2.1343473012068817,-0.0057387769628392095,-0.007367406797607109,-0.004349995534926593,0.31333333333333335,0.05333333333333334,0.6333333333333333,0.29555555555555557,,,,,decay,nn,0.4
E6_distance_residual,asymptotic_bound,,450,-3.516230385845615,-8.434266309571791,-0.49135998736793113,-0.0015829782705002854,-0.002472971433576071,-0.0008511348122407346,0.08888888888888889,0.7111111111111111,0.2,0.09777777777777778,,,,,evidence,nn,0.4
E6_distance_residual,asymptotic_bound,,450,-12.089763713500124,-22.986104719174573,-5.139095757501541,-0.01525756272097114,-0.01883225990956513,-0.01205135998164703,0.2644444444444444,0.02666666666666667,0.7088888888888889,0.4577777777777778,,,,,fixed,nn,0.4
E6_distance_residual,asymptotic_bound,,450,-5.310238889160769,-9.814091549354261,-2.199962562356321,-0.0056493939371719095,-0.00729804614089103,-0.004198934552899783,0.3088888888888889,0.08222222222222222,0.6088888888888889,0.26666666666666666,,,,,decay,nn,0.6
E6_distance_residual,asymptotic_bound,,450,-3.5017432839723868,-8.245826773681822,-0.6373416226097286,-0.001599885570513394,-0.002562475209200937,-0.0008606589534121606,0.09333333333333334,0.7133333333333334,0.19333333333333333,0.1,,,,,evidence,nn,0.6
E6_distance_residual,asymptotic_bound,,450,-18.530458855529393,-33.432443829888214,-8.295144214527987,-0.02419064199606453,-0.029933918226573063,-0.01934934643346523,0.24222222222222223,0.028888888888888888,0.7288888888888889,0.47555555555555556,,,,,fixed,nn,0.6
E6_distance_residual,asymptotic_bound,,450,-3.872445401518534,-6.640134353090316,-1.8730731993366283,-0.004713671815320824,-0.006205982821165542,-0.003387851422156341,0.3111111111111111,0.08666666666666667,0.6022222222222222,0.24222222222222223,,,,,decay,nn,0.8
E6_distance_residual,asymptotic_bound,,450,-1.0037188789212792,-1.798469132836682,-0.4152764900350317,-0.0013567917889113323,-0.002239077930959927,-0.0006756041217215782,0.09777777777777778,0.7133333333333334,0.18888888888888888,0.08888888888888889,,,,,evidence,nn,0.8
E6_distance_residual,asymptotic_bound,,450,-20.767443905696986,-34.22501424293405,-10.823976880395113,-0.03377684598623037,-0.04121999552195291,-0.027057351423480938,0.22666666666666666,0.022222222222222223,0.7511111111111111,0.5333333333333333,,,,,fixed,nn,0.8
E6_distance_residual,asymptotic_bound,,450,-3.0649512716996066,-5.386212868652733,-1.4655125470497339,-0.003570766472588855,-0.004813222494221486,-0.0024781634880210943,0.32,0.12222222222222222,0.5577777777777778,0.2,,,,,decay,nn,1.0
E6_distance_residual,asymptotic_bound,,450,-0.6396581771758262,-1.1546782179161323,-0.2555264839428484,-0.0010186048693348305,-0.0017486043730723126,-0.0004237767536064711,0.1,0.7222222222222222,0.17777777777777778,0.06888888888888889,,,,,evidence,nn,1.0
E6_distance_residual,asymptotic_bound,,450,-24.888395770092284,-41.940110374572676,-12.897906693391262,-0.04392262155273462,-0.05319953030163871,-0.03568851399964253,0.21333333333333335,0.024444444444444446,0.7622222222222222,0.5511111111111111,,,,,fixed,nn,1.0
E6_distance_residual,asymptotic_bound,,450,-10.29713239407471,-16.402243938224043,-5.773548725366842,-0.007024630320881613,-0.008132338859307045,-0.005938392309436329,0.24888888888888888,0.011111111111111112,0.74,0.5844444444444444,,,,,decay,spline,0.05
E6_distance_residual,asymptotic_bound,,450,-0.6643596930658272,-1.3431382847342381,-0.1861120043259732,-0.0004956157376768658,-0.0008183572948605464,-0.000210858151351486,0.03111111111111111,0.8911111111111111,0.07777777777777778,0.05333333333333334,,,,,evidence,spline,0.05
E6_distance_residual,asymptotic_bound,,450,-11.452165605763193,-18.29081522890911,-6.420223795317181,-0.008048560677826284,-0.009258983622395843,-0.006930860902801317,0.2311111111111111,0.011111111111111112,0.7577777777777778,0.6,,,,,fixed,spline,0.05
E6_distance_residual,asymptotic_bound,,450,-38.35494041885514,-104.25922337125303,-5.033970214519943,-0.010266509610272527,-0.011763568133923426,-0.008840755434068811,0.2222222222222222,0.0044444444444444444,0.7733333333333333,0.6155555555555555,,,,,decay,spline,0.1
E6_distance_residual,asymptotic_bound,,450,-0.804606089749054,-1.7029883529560919,-0.21406051588381195,-0.0007843279036721216,-0.0012388249311750439,-0.00040162731285473625,0.02,0.8911111111111111,0.08888888888888889,0.06444444444444444,,,,,evidence,spline,0.1
E6_distance_residual,asymptotic_bound,,450,-47.01310877208441,-127.18970638590518,-6.236616595528083,-0.01329746835626649,-0.015153399545262673,-0.011523442549353127,0.18222222222222223,0.013333333333333334,0.8044444444444444,0.6577777777777778,,,,,fixed,spline,0.1
E6_distance_residual,asymptotic_bound,,450,-10.007125104470214,-17.022260265260723,-5.72217750760004,-0.01483621626309944,-0.016798110348192057,-0.012871988715172738,0.20222222222222222,0.006666666666666667,0.7911111111111111,0.64,,,,,decay,spline,0.2
E6_distance_residual,asymptotic_bound,,450,-0.46244197168740314,-0.7392516623752857,-0.24180217681713329,-0.0011981129201769016,-0.001851000631744288,-0.0006630585024813957,0.017777777777777778,0.8911111111111111,0.09111111111111111,0.07555555555555556,,,,,evidence,spline,0.2
E6_distance_residual,asymptotic_bound,,450,-15.317408041394824,-26.044059646502905,-8.881836633292293,-0.024309880737155443,-0.02726288289571921,-0.021250264881933347,0.12666666666666668,0.0044444444444444444,0.8688888888888889,0.7244444444444444,,,,,fixed,spline,0.2
E6_distance_residual,asymptotic_bound,,450,-7.937590509132686,-12.02636371636656,-5.282695229851167,-0.017069218772478224,-0.019445951558909456,-0.014809513997833154,0.20666666666666667,0.008888888888888889,0.7844444444444445,0.6355555555555555,,,,,decay,spline,0.3
E6_distance_residual,asymptotic_bound,,450,-0.4136259309734466,-0.6415525614160374,-0.22778726310325487,-0.001392480057172849,-0.0021435855743884525,-0.0007725360626978176,0.015555555555555555,0.8911111111111111,0.09333333333333334,0.07333333333333333,,,,,evidence,spline,0.3
E6_distance_residual,asymptotic_bound,,450,-15.109977600553385,-22.39864868030312,-10.179629128807832,-0.035494507245162295,-0.040001552799916525,-0.031384834361830496,0.10888888888888888,0.0044444444444444444,0.8866666666666667,0.7666666666666667,,,,,fixed,spline,0.3
E6_distance_residual,asymptotic_bound,,450,-9.896440309228412,-15.193482294292105,-5.75537680388446,-0.017622804412410226,-0.020294536741439762,-0.015207860770923471,0.21555555555555556,0.0044444444444444444,0.78,0.6177777777777778,,,,,decay,spline,0.4
E6_distance_residual,asymptotic_bound,,450,-0.38375061803871036,-0.5788206660621782,-0.22322016070861048,-0.001425515651708737,-0.002237988434148542,-0.0007339814207009929,0.017777777777777778,0.8911111111111111,0.09111111111111111,0.06666666666666667,,,,,evidence,spline,0.4
E6_distance_residual,asymptotic_bound,,450,-22.97992520940882,-35.178953002516046,-13.988562480736446,-0.04674224500138713,-0.0523016002132997,-0.04124124056714927,0.10666666666666667,0.0,0.8933333333333333,0.7888888888888889,,,,,fixed,spline,0.4
E6_distance_residual,asymptotic_bound,,450,-12.607049088203018,-23.483647810925557,-4.956172576106932,-0.015707476086859944,-0.018360654050252206,-0.013362536511175211,0.2511111111111111,0.013333333333333334,0.7355555555555555,0.5711111111111111,,,,,decay,spline,0.6
E6_distance_residual,asymptotic_bound,,450,-0.3644883571597035,-0.5651193595743039,-0.19751925875405524,-0.0012062918043499204,-0.0019831497157680026,-0.0005469116344836586,0.024444444444444446,0.8911111111111111,0.08444444444444445,0.057777777777777775,,,,,evidence,spline,0.6
E6_distance_residual,asymptotic_bound,,450,-43.623823127853925,-77.38298576000956,-18.292836397170063,-0.06931131316652134,-0.07758895050752901,-0.06145871655504975,0.09777777777777778,0.008888888888888889,0.8933333333333333,0.82,,,,,fixed,spline,0.6
E6_distance_residual,asymptotic_bound,,450,-5.251558522909414,-7.1447929619952655,-3.681055331050092,-0.012107317199573555,-0.014422144214970945,-0.009854669452444325,0.28888888888888886,0.008888888888888889,0.7022222222222222,0.5044444444444445,,,,,decay,spline,0.8
E6_distance_residual,asymptotic_bound,,450,-0.2850663881825555,-0.49949650841622967,-0.12411051248239742,-0.0008334562759003306,-0.0015194136437307712,-0.00021756264239517533,0.024444444444444446,0.8911111111111111,0.08444444444444445,0.05333333333333334,,,,,evidence,spline,0.8
E6_distance_residual,asymptotic_bound,,450,-28.84037611481416,-38.02696890095866,-20.717143557667157,-0.09189004123503879,-0.10300126863442331,-0.08127628563568357,0.08666666666666667,0.008888888888888889,0.9044444444444445,0.8266666666666667,,,,,fixed,spline,0.8
E6_distance_residual,asymptotic_bound,,450,-3.683775338831155,-5.161534914720483,-2.4196761279224503,-0.008512116595812433,-0.010510667723127929,-0.0066021582115529795,0.34,0.008888888888888889,0.6511111111111111,0.3977777777777778,,,,,decay,spline,1.0
E6_distance_residual,asymptotic_bound,,450,-0.3849043057522386,-0.933192269698119,-0.07625737656647295,-0.0005131803801835763,-0.0010607116863829268,2.5474172686076004e-05,0.03111111111111111,0.8911111111111111,0.07777777777777778,0.04,,,,,evidence,spline,1.0
E6_distance_residual,asymptotic_bound,,450,-31.351007750963966,-42.15256835301041,-22.081620586361247,-0.1144864877087479,-0.12836816049610905,-0.10168467578851428,0.08666666666666667,0.0044444444444444444,0.9088888888888889,0.8311111111111111,,,,,fixed,spline,1.0
E6_distance_residual,emergent_curvature,,450,-2.3335165940342986,-4.727752363211748,-0.947263399243056,-0.00180719128593832,-0.0024466548135420375,-0.001201494801898939,0.36,0.06666666666666667,0.5733333333333334,0.22,,,,,decay,nn,0.05
E6_distance_residual,emergent_curvature,,450,-1.237741746488153,-3.4252796209388503,-0.10620672643518,-0.00036081865113931955,-0.0006161300684840983,-0.00012983936172347474,0.08,0.7911111111111111,0.1288888888888889,0.042222222222222223,,,,,evidence,nn,0.05
E6_distance_residual,emergent_curvature,,450,-2.6142950409866113,-5.310212940013377,-1.0740135663507682,-0.002175850241510949,-0.0028695919374870558,-0.0015278139170956098,0.3622222222222222,0.057777777777777775,0.58,0.24,,,,,fixed,nn,0.05
E6_distance_residual,emergent_curvature,,450,-1.8679604035251487,-3.935417957890908,-0.7332628824274579,-0.002276633548813148,-0.0030713757096588663,-0.001514225123945413,0.37555555555555553,0.08222222222222222,0.5422222222222223,0.20444444444444446,,,,,decay,nn,0.1
E6_distance_residual,emergent_curvature,,450,-1.061249061806439,-2.9194159443771746,-0.08307163213201411,-0.0004714561956642231,-0.0007959981908067769,-0.00019202710933772648,0.08444444444444445,0.7977777777777778,0.11777777777777777,0.03777777777777778,,,,,evidence,nn,0.1
E6_distance_residual,emergent_curvature,,450,-2.358835661919413,-4.764122157195177,-0.9584754170964188,-0.0032749659534144562,-0.004263169478541649,-0.0023233850185373096,0.3688888888888889,0.07111111111111111,0.56,0.23777777777777778,,,,,fixed,nn,0.1
E6_distance_residual,emergent_curvature,,450,-1.3775285113217364,-2.2251594518588473,-0.7029846266845602,-0.0028834055485565595,-0.003974436685018752,-0.001838831331064509,0.35777777777777775,0.13333333333333333,0.5088888888888888,0.16666666666666666,,,,,decay,nn,0.2
E6_distance_residual,emergent_curvature,,450,-0.5919644709133098,-1.3883296381337145,-0.08718985724139755,-0.0005909753830342966,-0.0010252894626426908,-0.0002118738068866256,0.08,0.8044444444444444,0.11555555555555555,0.03333333333333333,,,,,evidence,nn,0.2
E6_distance_residual,emergent_curvature,,450,-2.195797508354016,-3.519810597724498,-1.1958561358639104,-0.005773667743799103,-0.007419689704358709,-0.004209165073171655,0.35333333333333333,0.07777777777777778,0.5688888888888889,0.23333333333333334,,,,,fixed,nn,0.2
E6_distance_residual,emergent_curvature,,450,-1.1188642405859295,-1.7622166695761587,-0.5990270235619284,-0.0028669590068754634,-0.004082795118109246,-0.0016950070688057648,0.3377777777777778,0.18444444444444444,0.4777777777777778,0.14,,,,,decay,nn,0.3
E6_distance_residual,emergent_curvature,,450,-0.14185983603136834,-0.3514803421481393,-0.024107538652001527,-0.0005393688117318159,-0.0010406636126320862,-9.133495610866578e-05,0.08666666666666667,0.8133333333333334,0.1,0.024444444444444446,,,,,evidence,nn,0.3
E6_distance_residual,emergent_curvature,,450,-2.240064658971498,-3.443177941443948,-1.287263869518096,-0.008075449219210995,-0.010456544570832352,-0.005789298551273552,0.32666666666666666,0.12,0.5533333333333333,0.22666666666666666,,,,,fixed,nn,0.3
E6_distance_residual,emergent_curvature,,450,-1.3531961795244551,-3.3963804035738265,-0.2386560214766674,-0.002380451771104275,-0.003706503693157277,-0.0011243972834872771,0.3377777777777778,0.21333333333333335,0.4488888888888889,0.09333333333333334,,,,,decay,nn,0.4
E6_distance_residual,emergent_curvature,,450,-0.16361432936700174,-0.43570493443135716,-0.004690196097060995,-0.0004014570390719932,-0.0009579343777371414,9.960789782773403e-05,0.08666666666666667,0.8177777777777778,0.09555555555555556,0.017777777777777778,,,,,evidence,nn,0.4
E6_distance_residual,emergent_curvature,,450,-3.2406017018423254,-7.838896478728665,-0.7515244992305079,-0.010444111826443628,-0.013604775438990246,-0.007572255480392945,0.32222222222222224,0.15333333333333332,0.5244444444444445,0.21555555555555556,,,,,fixed,nn,0.4
E6_distance_residual,emergent_curvature,,450,-0.07907057501597776,-0.1313538088134344,-0.03317733496939756,-0.0009599926263936728,-0.002425824572536352,0.0005277360987357529,0.3288888888888889,0.30444444444444446,0.36666666666666664,0.04,,,,,decay,nn,0.6
E6_distance_residual,emergent_curvature,,450,-0.009924029407542263,-0.042089049234664916,0.015967533892014184,-2.3144399280571944e-05,-0.0006316534804660677,0.0005817270915555785,0.08,0.8488888888888889,0.07111111111111111,0.011111111111111112,,,,,evidence,nn,0.6
E6_distance_residual,emergent_curvature,,450,-0.5992035670099825,-0.7897049617062605,-0.4251976194358598,-0.014424675316874563,-0.019150559842720783,-0.01019100125710752,0.3377777777777778,0.15777777777777777,0.5044444444444445,0.17777777777777778,,,,,fixed,nn,0.6
E6_distance_residual,emergent_curvature,,450,-0.03093300059591097,-0.06710761003694508,0.0017875550012565842,0.00022314599810908023,-0.001413464717251747,0.0019936992907209723,0.3088888888888889,0.38666666666666666,0.30444444444444446,0.017777777777777778,,,,,decay,nn,0.8
E6_distance_residual,emergent_curvature,,450,-0.010434553277785705,-0.03487979612536703,0.009788367965432001,0.00022123174407161347,-0.00039259447142964637,0.000838446747889358,0.08,0.86,0.06,0.008888888888888889,,,,,evidence,nn,0.8
E6_distance_residual,emergent_curvature,,450,-0.5667372512565678,-0.7841616779013717,-0.383013545486529,-0.01755028662631194,-0.02376556258467599,-0.011667270712187927,0.35333333333333333,0.16444444444444445,0.4822222222222222,0.16,,,,,fixed,nn,0.8
E6_distance_residual,emergent_curvature,,450,-0.05386593981650767,-0.12030788481708693,-0.0049017802971832065,0.0002565946012867388,-0.0011301526182589715,0.0018095873048744483,0.2688888888888889,0.4577777777777778,0.2733333333333333,0.013333333333333334,,,,,decay,nn,1.0
E6_distance_residual,emergent_curvature,,450,-0.033159933247324844,-0.09627736128226963,0.010096527635235749,0.0002884934628096764,-0.00027193895424283145,0.000870048058821654,0.07111111111111111,0.8755555555555555,0.05333333333333334,0.006666666666666667,,,,,evidence,nn,1.0
E6_distance_residual,emergent_curvature,,450,-0.7577108724791366,-1.267908029138699,-0.35751730620607536,-0.019745706366521933,-0.027559701735607605,-0.012272511651025081,0.36666666666666664,0.1711111111111111,0.4622222222222222,0.13777777777777778,,,,,fixed,nn,1.0
E6_distance_residual,emergent_curvature,,450,-9.109486864897532,-16.395186126442084,-3.9731665562366443,-0.005023646900479645,-0.0062474684207080595,-0.0038349240656940886,0.3888888888888889,0.011111111111111112,0.6,0.3888888888888889,,,,,decay,spline,0.05
E6_distance_residual,emergent_curvature,,450,-1.9007728639102293,-5.542412301097365,-0.026209391419121625,-6.954489706895285e-06,-0.0003552637197692878,0.0003024066991000789,0.08888888888888889,0.8622222222222222,0.04888888888888889,0.02666666666666667,,,,,evidence,spline,0.05
E6_distance_residual,emergent_curvature,,450,-10.152971786725885,-18.081319856932687,-4.496755042251911,-0.006086659059303749,-0.0073931809658705945,-0.0048488788070793895,0.36444444444444446,0.0044444444444444444,0.6311111111111111,0.4222222222222222,,,,,fixed,spline,0.05
E6_distance_residual,emergent_curvature,,450,-10.00314962159722,-23.081151208374724,-2.8462227542391454,-0.007287336350471224,-0.008900612723463411,-0.005723350718294275,0.3488888888888889,0.02,0.6311111111111111,0.41333333333333333,,,,,decay,spline,0.1
E6_distance_residual,emergent_curvature,,450,-0.17392684244455006,-0.3766134211952127,-0.026000275636995734,-0.00010047314418878233,-0.0005743952639796231,0.00034459701207678367,0.08222222222222222,0.8644444444444445,0.05333333333333334,0.02666666666666667,,,,,evidence,spline,0.1
E6_distance_residual,emergent_curvature,,450,-12.399983846469945,-27.277960943635307,-3.7023664293778644,-0.010374857227589207,-0.01235086247469558,-0.008480400783543207,0.32,0.017777777777777778,0.6622222222222223,0.4688888888888889,,,,,fixed,spline,0.1
E6_distance_residual,emergent_curvature,,450,-3.3969400842960886,-5.091368806232914,-2.0653162496114756,-0.0088249084032912,-0.011300026064259002,-0.006470413181427624,0.39555555555555555,0.006666666666666667,0.5977777777777777,0.3622222222222222,,,,,decay,spline,0.2
E6_distance_residual,emergent_curvature,,450,-0.11383747237497882,-0.23127438928679106,-0.020500849152224724,-0.00010892622997733772,-0.0007917625621764595,0.0005160127444445911,0.08888888888888889,0.8622222222222222,0.04888888888888889,0.03111111111111111,,,,,evidence,spline,0.2
E6_distance_residual,emergent_curvature,,450,-5.406693189565868,-7.797471878261561,-3.376521483854947,-0.018049354212152834,-0.02141754110474656,-0.014677401763164847,0.3422222222222222,0.013333333333333334,0.6444444444444445,0.46,,,,,fixed,spline,0.2
E6_distance_residual,emergent_curvature,,450,-4.043826175255546,-7.0963291369414385,-1.9055607687992022,-0.007864119702985234,-0.010635598374327638,-0.00516541033945115,0.4444444444444444,0.024444444444444446,0.5311111111111111,0.3,,,,,decay,spline,0.3
E6_distance_residual,emergent_curvature,,450,-0.0568184654853213,-0.11167575740728129,-0.009700144410529979,-1.986284731939551e-05,-0.0008037186722721968,0.0007121484512121703,0.08444444444444445,0.8644444444444445,0.051111111111111114,0.03111111111111111,,,,,evidence,spline,0.3
E6_distance_residual,emergent_curvature,,450,-7.864846714370522,-13.582134009567127,-3.951084973932206,-0.024544411042767805,-0.029185756834024044,-0.019960762637463325,0.3622222222222222,0.015555555555555555,0.6222222222222222,0.4288888888888889,,,,,fixed,spline,0.3
E6_distance_residual,emergent_curvature,,450,-6.742455684743996,-18.282217076801683,-0.7742752208093586,-0.005682050667643391,-0.008693156972940055,-0.0027513076500141577,0.47333333333333333,0.024444444444444446,0.5022222222222222,0.22444444444444445,,,,,decay,spline,0.4
E6_distance_residual,emergent_curvature,,450,-0.053432400331083436,-0.11545489321588838,-0.007050476973157461,3.271077423230813e-05,-0.0008262717772748599,0.00085187434913287,0.08666666666666667,0.8644444444444445,0.04888888888888889,0.02,,,,,evidence,spline,0.4
E6_distance_residual,emergent_curvature,,450,-15.614524465162003,-41.41675288892013,-2.357163202951814,-0.029631968499770466,-0.03592011215849884,-0.023343823418555974,0.3888888888888889,0.02,0.5911111111111111,0.3933333333333333,,,,,fixed,spline,0.4
E6_distance_residual,emergent_curvature,,450,-0.6743561564694518,-1.2407058198995764,-0.2721946168457259,-0.0004432651276739505,-0.0036018293414327193,0.0026596732594691957,0.5244444444444445,0.05333333333333334,0.4222222222222222,0.13111111111111112,,,,,decay,spline,0.6
E6_distance_residual,emergent_curvature,,450,-0.07888463223282018,-0.16853272533900523,-0.00938914315086256,5.865334633431295e-05,-0.000849989139441697,0.0008786454087988232,0.08666666666666667,0.8688888888888889,0.044444444444444446,0.02,,,,,evidence,spline,0.6
E6_distance_residual,emergent_curvature,,450,-3.038909025315081,-4.861352301759161,-1.6789861403809243,-0.03687915230347915,-0.04600212732999019,-0.02781285632553741,0.4111111111111111,0.02,0.5688888888888889,0.3333333333333333,,,,,fixed,spline,0.6
E6_distance_residual,emergent_curvature,,450,-0.2647232562792217,-0.507806128437197,-0.06756762044325511,0.002491000347932042,-0.00042847218687758383,0.0054083144457826434,0.5222222222222223,0.08888888888888889,0.3888888888888889,0.06,,,,,decay,spline,0.8
E6_distance_residual,emergent_curvature,,450,-0.07878160125051811,-0.21154353406377163,-0.0013846801127614728,1.756905841309485e-05,-0.0007778634632663673,0.0007640588501939052,0.08,0.8755555555555555,0.044444444444444446,0.011111111111111112,,,,,evidence,spline,0.8
E6_distance_residual,emergent_curvature,,450,-2.2293107550488127,-3.570180773770991,-1.2211706746595232,-0.04095895551519476,-0.05296420129101879,-0.02867946849961111,0.43333333333333335,0.022222222222222223,0.5444444444444444,0.2777777777777778,,,,,fixed,spline,0.8
E6_distance_residual,emergent_curvature,,450,-0.07166488916342605,-0.16882773356467323,0.0046505784508583045,0.003494671644643072,0.0009411669116673402,0.006130562057602907,0.5133333333333333,0.13555555555555557,0.3511111111111111,0.028888888888888888,,,,,decay,spline,1.0
E6_distance_residual,emergent_curvature,,450,-0.05405888108054043,-0.15144019864618896,0.0009300492077822214,2.3701850863748764e-05,-0.0006305917706225803,0.000634211040018172,0.07555555555555556,0.8822222222222222,0.042222222222222223,0.008888888888888889,,,,,evidence,spline,1.0
E6_distance_residual,emergent_curvature,,450,-1.416162721823975,-2.174107535932227,-0.8736425413393579,-0.042940275411619364,-0.05801880806510998,-0.028611338828184563,0.4488888888888889,0.024444444444444446,0.5266666666666666,0.24666666666666667,,,,,fixed,spline,1.0
E6_distance_residual,regime_change,,450,-1.6066575744474192,-2.9711266579573294,-0.6394933881504841,-0.0013136930368417208,-0.0018928216211851977,-0.0007917723254022294,0.40444444444444444,0.06222222222222222,0.5333333333333333,0.12,,,,,decay,nn,0.05
E6_distance_residual,regime_change,,450,-0.14638069225770686,-0.4159231459449793,-0.00559907909843789,-0.00020657014798955493,-0.0004903933704324927,7.46508161435041e-06,0.028888888888888888,0.9355555555555556,0.035555555555555556,0.008888888888888889,,,,,evidence,nn,0.05
E6_distance_residual,regime_change,,450,-1.7955807166601514,-3.326429474277645,-0.727236023089241,-0.0014970389049172694,-0.002146555277193238,-0.0009013049647491608,0.4022222222222222,0.06,0.5377777777777778,0.13777777777777778,,,,,fixed,nn,0.05
E6_distance_residual,regime_change,,450,-0.8641962761888112,-1.3197833957820322,-0.4877982123416518,-0.0015601496888365519,-0.0022798432347081368,-0.0008655148878002828,0.4066666666666667,0.08888888888888889,0.5044444444444445,0.11555555555555555,,,,,decay,nn,0.1
